datetime,city,state,country,shape,duration,comments,latitude,longitude,region,us_region
20/05/2005 20:03,henderson,NV,US,sphere,87,Six photos of unusal object at sunset on May 20th 05.,36.0397222,-114.9811111,US,West
20/05/2005 21:05,russelllton,PA,US,unknown,300,The UFO was seen on Bakerstown Rd in Culmerville PA it was moving east towards Tarentum PA it was a long line with two heads of the obj,40.611456,-79.836996,US,Northeast
20/05/2005 22:29,bellevue,WA,US,circle,3,Extremely fast blue-ringed circle seen flying by Bellevue.,47.6105556,-122.1994444,US,West
20/05/2006 4:30,lewisville,TX,US,other,5400,multi color changing lightning bolt. contained in a &quot;flair&quot; like star,33.0461111,-96.9938889,US,Southeast
20/05/2006 10:20,greenwich,CT,US,fireball,2,Meteorite in Greenwich&#44 CT,41.0263889,-73.6288889,US,Northeast
20/05/2006 11:00,beaver (in outskirts of),UT,US,teardrop,30,Teardrop craft hovered in sky and then darted into a cloud and didn&#39t come out.,38.2769444,-112.6402778,US,West
20/05/2006 22:00,azle,TX,US,light,9,box kite shaped with cylinder center connecting the two ends,32.895,-97.5455556,US,Southeast
20/05/2007 20:30,santa ana,CA,US,light,900,lights over Santa Ana &#44 CA&#44 were about to collide when both lights disappeared in front of each other,33.7455556,-117.8669444,US,West
20/05/2007 20:43,aylmer (canada),AMERICA,CA,light,180,brie light in the air not far from us no glod nothig on the river you see very much  in nice night clear,45.4,-75.85,America,AMERICA
20/05/2007 23:54,denver,CO,US,triangle,20,Flying object with Triangular shaped aura spotted in Denver,39.7391667,-104.9841667,US,West
20/05/2008 21:23,rolla,MO,US,other,300,Bright White Light  slowly moving across the sky,37.9513889,-91.7711111,US,Midwest
20/05/2009 21:15,raleigh,NC,US,triangle,45,Triangle shaped craft with 4 white lights and 1 blinking red light passed silently overhead,35.7719444,-78.6388889,US,Southeast
20/05/2009 22:00,madison,WI,US,sphere,60,We thought the object was star&#44 it was a white light which moved across the north north-eastern sky heading south and then faded away.,43.0730556,-89.4011111,US,Midwest
20/05/2010 21:00,aransas pass,TX,US,light,9000,I saw floating lights dissapear and reappear many times over widespread areas going slowly west.,27.9091667,-97.1497222,US,Southeast
20/05/2011 12:00,kirkland,WA,US,unknown,2400,Many people saw a flat black bow shaped UFO for 30 minutes and then suddenly disapPeared.,47.6816667,-122.2075,US,West
20/05/2012 0:00,east sandwich,MA,US,other,45,4 Hovering Bright Lights In Cape Cod Sky Over Sandwich,41.7416667,-70.4522222,US,Northeast
20/05/2012 1:45,portsmouth,VA,US,light,3600,Bluish light going around in circles in the sky.,36.8352778,-76.2986111,US,Southeast
20/05/2012 20:00,fresno,CA,US,light,120,Two orange lights traveling west to east of Central California,36.7477778,-119.7713889,US,West
20/05/2012 21:30,cedar city,UT,US,circle,1200,Several orange orbs in sky and then disappearing.,37.6775,-113.0611111,US,West
20/05/2012 22:00,greensburg,PA,US,light,300,White light appeared in the middle of night sky.,40.3013889,-79.5391667,US,Northeast
20/05/2012 22:26,port dover (canada),AMERICA,CA,sphere,40,Bright glowing object in the night sky,42.783333,-80.2,America,AMERICA
20/05/2012 23:30,moore,OK,US,circle,600,Yellow-Orange circular sightingwith ascending lights hovering above Moore&#44 OK,35.3394444,-97.4863889,US,Southeast
20/05/2013 20:45,jacksonville,FL,US,other,180,Jacksonville&#44 Fla spots red/yellow glow in night sky with changing&#44 slower velocity and then going black,30.3319444,-81.6558333,US,Southeast
20/05/2013 21:45,corunna (canada),AMERICA,CA,fireball,120,2 Fireballs appears in sky&#33,42.88475,-82.450903,America,AMERICA
20/05/2013 23:00,hoboken,NJ,US,oval,300,2 people standing in same place and one sees UFO and other doesn&#39t but photos tell what she saw was real,40.7438889,-74.0327778,US,Northeast
21/05/1990 20:50,seneca,SC,US,light,300,Five reddish-orange&#44 round lights that spanned about two miles.,34.6855556,-82.9533333,US,Southeast
21/05/1995 19:30,phoenix,AZ,US,unknown,60,Man southbound on I-17 100 miles N of Phoenix sees large &quot;disc &quot; on ground w/ structure on top.  &quot;Fireball&quot; over city next a.m..,33.4483333,-112.0733333,US,Southwest
21/05/1997 4:00,wolf point,MT,US,fireball,300,Ball of light in Wolf Point Montana May 21&#44 1997,48.0905556,-105.64,US,West
21/05/1997 6:00,phoenix,AZ,US,other,7200,Bright object  in SSE over Phoenix&#44 May 21&#44 1997 in the morning sky.,33.4483333,-112.0733333,US,Southwest
21/05/1998 20:00,st. charles,ID,US,other,32400,Ship flies into lake,42.1138889,-111.3880556,US,West
21/05/1999 20:30,patterson,CA,US,light,1200,On May 21st from 8:35pm-8:55pm&#44 Me and my wife were in my backyard and our moon was at half full&#44 on the dark side of the moon towards,37.4716667,-121.1286111,US,West
21/05/2001 21:45,las vegas,NV,US,chevron,180,Bright lights larger than a plane&#44 orangish in color over Las Vegas.,36.175,-115.1363889,US,West
21/05/2001 22:00,budapest (hungary),EUROPE,HU,light,60,small star became very bright light. Faded back to star and moved away.,47.497912,19.040235,Europe,EUROPE
21/05/2001 22:01,seattle,WA,US,circle,30,I was sitting out on the chair&#44 looking west to the sky as to enjoy.  Then I noticed right away there was circle shape object was makin,47.6063889,-122.3308333,US,West
21/05/2002 15:30,ely,MN,US,cigar,3600,it was a orange cirgar shaped thing that we saw in the bwca in mn.,47.9033333,-91.8669444,US,Midwest
21/05/2002 22:20,raleigh,NC,US,light,60,bright light over raleigh nc,35.7719444,-78.6388889,US,Southeast
21/05/2002 23:50,maxville (canada),AMERICA,CA,unknown,5,Lighted object over Maxville ON CA 23:50 21 May 02.,45.283333,-74.85,America,AMERICA
21/05/2003 8:35,winter springs,FL,US,rectangle,60,Rectangular object change its shape to two spheres,28.6986111,-81.3083333,US,Southeast
21/05/2003 12:00,alburquerque,NM,US,triangle,5,The item I believe I saw was at approx 12:00 noon on 05/21/03.I was working as a gateguard. I looked up into the Northern clear blue sk,35.110703,-106.609991,US,Southwest
21/05/2003 23:30,hamilton (canada),AMERICA,CA,circle,2100,Three different sightings of dim&#44 orange lights arranged in various shapes passing soundlessly over my house.,43.25,-79.833333,America,AMERICA
21/05/2004 21:00,palm coast,FL,US,cross,3600,Pencil-shaped craft hovering in sky over Flagler County&#44 FL.  Three bright white lights which changed color before disappearing.,29.5847222,-81.2080556,US,Southeast
21/05/2004 23:37,clinton,MO,US,diamond,300,MISSOURI INVESTIGATORS GROUP Report:  Diamond shaped craft.. I can&#39t be to sure of this&#44 but it had turned around in circles,38.3686111,-93.7780556,US,Midwest
21/05/2005 22:10,arlington,TX,US,light,180,((NUFORC Note:  Intl. Space Station.  PD))  It looked exactly like a Star and vanished into thin air after  about 3min.,32.7355556,-97.1077778,US,Southeast
21/05/2006 10:30,tempe,AZ,US,sphere,15,Tempe Az  Black Dot 10 seconds traveling N to S very fast and quite,33.4147222,-111.9086111,US,Southwest
21/05/2006 21:47,lansdowne house (canada),AMERICA,CA,circle,120,UFO sighted in a smale Northwestern Ontario&#44 Canada Community.,52.216667,-87.883333,America,AMERICA
21/05/2006 22:30,murrieta,CA,US,unknown,10800,Moon like object moving abnormally&#44 unlike any aircraft&#44 location not reasonable for it to be a spotlight,33.5538889,-117.2130556,US,West
21/05/2006 23:10,regina (canada),AMERICA,CA,other,20,Orange coulored objects flying in hourglass formation,50.45,-104.616667,America,AMERICA
21/05/2007 21:00,port isabel,TX,US,disk,15,A disk flying east-west across the sky in southern Texas. (Padre Islands),26.0730556,-97.2083333,US,Southeast
21/05/2007 21:00,toronto (canada),AMERICA,CA,circle,60,very fast moving flashing lights,43.666667,-79.416667,America,AMERICA
21/05/2008 13:00,smyrna,TN,US,circle,480,I saw a stationary bright round light&#44 in the bright midday sun for a few minutes (a jet passed between us) eventually it moved on east,35.9827778,-86.5186111,US,Southeast
21/05/2008 22:00,cuba,MO,US,light,45,BRIGHT Bluish-white light moving silently through sky at very high speed,38.0627778,-91.4033333,US,Midwest
21/05/2008 23:05,milliken,CO,US,light,10,Bright&#44 Flying Lights Near Milliken&#44 CO,40.3294444,-104.8547222,US,West
21/05/2009 20:45,lynnwood,WA,US,sphere,50,light blue sphear followed by dark helicopter in may of 2009 (Washington State),47.8211111,-122.3138889,US,West
21/05/2009 21:00,bradley beach,NJ,US,circle,120,orange circles moving along side each other,40.2022222,-74.0125,US,Northeast
21/05/2010 15:30,euless,TX,US,changing,60,changing dark silver cilinder object hovering in sky in daylight appeared for 1 minute,32.8369444,-97.0816667,US,Southeast
21/05/2010 21:30,raleigh,NC,US,light,2,sudden white light moving vertcal disappeared then reappeared moving horizontal before disappearing again,35.7719444,-78.6388889,US,Southeast
21/05/2010 21:55,st. louis,MO,US,unknown,720,Very bright amber&#44 green and red lights in the night sky moving slowly to the west northwest.,38.6272222,-90.1977778,US,Midwest
21/05/2010 22:35,gilman city,MO,US,formation,600,Wide line of red flashing/pulsing lights which appeared to be at tree top level and about a mile across.,40.1416667,-93.8722222,US,Midwest
21/05/2011 1:00,farmington,UT,US,light,300,A bright light was seen very close to my property behind a stand of poplars&#44 staying on for 30 seconds and then suddenly going off.,40.9805556,-111.8866667,US,West
21/05/2011 1:29,nashville,NC,US,oval,360,Rumbling noise&#44 lights&#44 multicolor lights&#44 medium speed going across the sky.,35.9744444,-77.9658333,US,Southeast
21/05/2011 5:15,littleton,CO,US,disk,600,UFO found in background of picture in CO,39.6133333,-105.0161111,US,West
21/05/2011 22:00,espoo (finland),EUROPE,FI,triangle,10,((HOAX??))  triangle with eight lights,60.205491,24.6559,Europe,EUROPE
21/05/2011 22:30,lanigan (canada),AMERICA,CA,light,60,moving stars that disapear not a falling star.,51.85,-105.033333,America,AMERICA
21/05/2012 4:00,durham,NC,US,light,30,Saw a light the size and color of the moon&#44 but descending quickly.,35.9938889,-78.8988889,US,Southeast
21/05/2012 4:19,vacaville,CA,US,light,120,I was spending the night stargazing through my telescope&#44 after the partial eclipse of the sun earlier that day. The sky had some scatt,38.3566667,-121.9866667,US,West
21/05/2013 21:18,germantown,WI,US,fireball,900,May 21st 2013: Germantown&#44 WI    3 people witness orange/red fireballs in northeastern sky,43.2286111,-88.1102778,US,Midwest
2/05/1999 23:00,cape cod,MA,US,light,5,While driving on Rt. 6 off of Cape Cod I spotted two strange lights crossing the road in front of  my vehicle. They were pale orange po,41.699096,-70.320911,US,Northeast
2/05/2001 0:02,vancouver (canada),AMERICA,CA,light,30,3 lights travelling very fast with the 2 on the side keeping very haphazzard courses,49.25,-123.133333,America,AMERICA
2/05/2002 12:40,torrance,CA,US,chevron,7,Saw four lights moving in a chevron formation moving VERY fast&#44 east to west through cloudless sky making no sound whatsoever.,33.8358333,-118.3397222,US,West
2/05/2002 16:00,spokane,WA,US,triangle,120,Slow-moving black triangular craft&#44 low in the air. Holding hand straight up in the air would &quot;barely cover&quot; the airplane. White flashi,47.6588889,-117.425,US,West
2/05/2004 0:01,camp hill,PA,US,unknown,900,Three objects appeared that observed us and moved me to another spot before disappearing.,40.2397222,-76.9202778,US,Northeast
2/05/2004 11:30,los angeles,CA,US,disk,3600,Metallic disc seen slowly tumbling over Venice Beach&#44 CA heading north.,34.0522222,-118.2427778,US,West
2/05/2004 22:00,jackson,TN,US,cylinder,1800,After watching a unusual &quot;star&quot; disappear&#44I jacklighted the positon&#44got a reflection&#44It reacted&#44another cylinder appeared.,35.6144444,-88.8138889,US,Southeast
2/05/2005 0:30,angels camp,CA,US,circle,120,Strange Object in Angels Camp&#44 CA.  ((NUFORC Note:  Probable sighting of the star&#44 &quot;Sirius&#44&quot; we suspect.  PD)),38.0683333,-120.5386111,US,West
2/05/2006 1:30,las vegas,NV,US,circle,300,5 objects travelling at high speed and fliying  in patterns that would defy currently known limits.,36.175,-115.1363889,US,West
2/05/2007 3:10,bettendorf,IA,US,unknown,300,Fats moving&#44 pulsating lights,41.5244444,-90.5155556,US,Midwest
2/05/2007 22:30,ellwood city,PA,US,triangle,360,Three triangle shaped objects stationary in sky.,40.8616667,-80.2866667,US,Northeast
2/05/2007 23:30,redondo beach,CA,US,egg,3600,Light not resembling star or aircraft hovers high above South Bay&#44 California.  ((NUFORC Note:  Venus or Jupiter??  PD)),33.8491667,-118.3875,US,West
2/05/2008 21:00,fort worth,TX,US,oval,120,Craft with intense white light,32.7252778,-97.3205556,US,Southeast
2/05/2008 23:15,fisk,WI,US,light,10,I saw a bright light in the SW sky that quickly moved out to the NW.,43.9558333,-88.6780556,US,Midwest
2/05/2009 4:12,leesburg,GA,US,flash,300,Pinpoint flash of light in stationary position four times&#44 fifth flash off to the east then it was gone.,31.7319444,-84.1708333,US,Southeast
2/05/2009 13:00,heidenheimer,TX,US,triangle,180,Triangle shaped&#44 slowly moving object,31.0180556,-97.3025,US,Southeast
2/05/2009 22:30,iochwinnoch (uk/scotland),EUROPE,GB,circle,180,Glowing orange/red ball moving silently through night sky with three witnesses,55.795808,-4.630246,Europe,EUROPE
2/05/2010 21:30,austin,TX,US,unknown,240,Amber lights seen in night sky in Austin&#44 Texas,30.2669444,-97.7427778,US,Southeast
2/05/2012 21:30,pocahontas,AR,US,teardrop,1800,4 witnesses to an unexplained Ariel pursuit.,36.2613889,-90.9711111,US,Southeast
2/05/2012 23:30,columbia falls,MT,US,unknown,600,Very bright orange light&#44 strobes&#44 fades&#44 brightens&#44 moves&#44 disappears&#44 reappears in Flathead Valley.,48.3725,-114.1805556,US,West
2/05/2013 21:00,honolulu,HI,US,other,300,Jellyfish-like objects sighted above Honolulu sky.,21.3069444,-157.8583333,US,West
2/05/2013 22:00,thane (india),ASIA,IN,other,300,Sighting of a weird aircraft.,19.218331,72.97809,Asia,ASIA
2/05/2014 20:30,mcnary,OR,US,cross,120,Cross shape object with orange lights above our home.,45.9194444,-119.2880556,US,West
2/05/2014 22:30,durham,NC,US,flash,3,Low flying&#44 fast moving&#44 red/white light disappears into thin air.,35.9938889,-78.8988889,US,Southeast
22/05/1994 15:00,logansport,IN,US,disk,120,it was daytime and i know what i saw,40.7544444,-86.3566667,US,Midwest
22/05/1999 2:40,andrade,CA,US,fireball,180,Orange light ascending&#44 two pieces separating&#44 then flying horizontally&#44 very visible shock wave.,32.725833,-114.725833,US,West
22/05/1999 23:15,greenwater (4 miles east of),WA,US,unknown,3,Looking ESE towards Naches Pass while stargazing on a ridge above Greenwater&#44 I saw a very bright and quick meteor-type trail&#44 immediat,47.1561111,-121.6491667,US,West
22/05/2002 4:50,nederland,TX,US,chevron,360,One morning I&#44 looked up and..Wow &#33&#33&#33,29.9741667,-93.9922222,US,Southeast
22/05/2002 8:22,oxnard,CA,US,disk,480,bright&#44disk in the clear sky,34.1975,-119.1761111,US,West
22/05/2002 23:05,ellensburg,WA,US,oval,900,OVAL UFO IN KITTITAS VALLEY,46.9966667,-120.5466667,US,West
22/05/2002 23:30,indian springs,NH,US,light,300,AT 2330 HRS ON MAY 22-2002 MY WIFE AN I WERE TRAVELING NORTHBOUND ON I-95 ABOUT 5 MILES EAST OF INDIAN SPRINGS AIR FORCE STATION.I GLAN,43.193852,-71.572395,US,Northeast
22/05/2003 2:00,wayne,NJ,US,cigar,30,A cigar shaped object flew over me a few times then left.,40.9252778,-74.2769444,US,Northeast
22/05/2003 22:35,wichita/mulvane,KS,US,other,10,a &quot;star&quot; was moving fast&#44 but not too fast in a telescope.,37.480573,-97.243711,US,Midwest
22/05/2004 1:45,sonora,CA,US,unknown,120,HBCCUFO CANADIAN REPORT:  I watched&#44 the other &quot;star&quot; began to drop as well.,37.9841667,-120.3811111,US,West
